,voltage,timestamp
250,1.376953125,2019-02-08 18:33:48.854623
251,1.37622070312,2019-02-08 18:33:49.254623
252,1.37622070312,2019-02-08 18:33:49.654623
253,1.37622070312,2019-02-08 18:33:50.054623
254,1.37548828125,2019-02-08 18:33:50.454623
255,1.4091796875,2019-02-08 18:33:50.854623
256,1.37548828125,2019-02-08 18:33:51.254623
257,1.37475585938,2019-02-08 18:33:51.654623
258,1.3740234375,2019-02-08 18:33:52.054623
259,1.3740234375,2019-02-08 18:33:52.454623
260,1.3740234375,2019-02-08 18:33:52.854623
261,1.37329101562,2019-02-08 18:33:53.254623
262,1.3740234375,2019-02-08 18:33:53.654623
263,1.3740234375,2019-02-08 18:33:54.054623
264,1.37255859375,2019-02-08 18:33:54.454623
265,1.37329101562,2019-02-08 18:33:54.854623
266,1.37768554688,2019-02-08 18:33:55.254623
267,1.37255859375,2019-02-08 18:33:55.654623
268,1.37182617188,2019-02-08 18:33:56.054623
269,1.37182617188,2019-02-08 18:33:56.454623
270,1.37255859375,2019-02-08 18:33:56.854623
271,1.37182617188,2019-02-08 18:33:57.254623
272,1.37182617188,2019-02-08 18:33:57.654623
273,1.37109375,2019-02-08 18:33:58.054623
274,1.37109375,2019-02-08 18:33:58.454623
275,1.37036132812,2019-02-08 18:33:58.854623
276,1.37109375,2019-02-08 18:33:59.254623
277,1.36962890625,2019-02-08 18:33:59.654623
278,1.36889648438,2019-02-08 18:34:00.054623
279,1.3681640625,2019-02-08 18:34:00.454623
280,1.36743164062,2019-02-08 18:34:00.854623
281,1.40844726562,2019-02-08 18:34:01.254623
282,1.36743164062,2019-02-08 18:34:01.654623
283,1.36669921875,2019-02-08 18:34:02.054623
284,1.36669921875,2019-02-08 18:34:02.454623
285,1.36669921875,2019-02-08 18:34:02.854623
286,1.365234375,2019-02-08 18:34:03.254623
287,1.365234375,2019-02-08 18:34:03.654623
288,1.36450195312,2019-02-08 18:34:04.054623
289,1.365234375,2019-02-08 18:34:04.454623
290,1.36450195312,2019-02-08 18:34:04.854623
291,1.36376953125,2019-02-08 18:34:05.254623
292,1.36303710938,2019-02-08 18:34:05.654623
293,1.36303710938,2019-02-08 18:34:06.054623
294,1.36376953125,2019-02-08 18:34:06.454623
295,1.3623046875,2019-02-08 18:34:06.854623
296,1.36303710938,2019-02-08 18:34:07.254623
297,1.3623046875,2019-02-08 18:34:07.654623
298,1.36157226562,2019-02-08 18:34:08.054623
299,1.36083984375,2019-02-08 18:34:08.454623
300,1.36083984375,2019-02-08 18:34:08.854623
301,1.36083984375,2019-02-08 18:34:09.254623
302,1.359375,2019-02-08 18:34:09.654623
303,1.359375,2019-02-08 18:34:10.054623
304,1.359375,2019-02-08 18:34:10.454623
305,1.35864257812,2019-02-08 18:34:10.854623
306,1.35791015625,2019-02-08 18:34:11.254623
307,1.37475585938,2019-02-08 18:34:11.654623
308,1.3564453125,2019-02-08 18:34:12.054623
309,1.35717773438,2019-02-08 18:34:12.454623
310,1.35791015625,2019-02-08 18:34:12.854623
311,1.35864257812,2019-02-08 18:34:13.254623
312,1.35717773438,2019-02-08 18:34:13.654623
313,1.35717773438,2019-02-08 18:34:14.054623
314,1.37109375,2019-02-08 18:34:14.454623
315,1.36010742188,2019-02-08 18:34:14.854623
315,1.36010742188,2019-02-08 18:35:14.854623
